Year,Lg,Rd,Pk,Player,College,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1995,NBA,1,27,Mario Bennett,Arizona State,68,606,269,182,24,.534,.333,.511,8.9,4.0,2.7,0.4,1.9,.153,-0.8,0.2
1995,NBA,2,56,Chris Carr,Southern Illinois,297,4505,1988,658,294,.416,.338,.807,15.2,6.7,2.2,1.0,3.9,.042,-3.0,-1.1
1994,NBA,1,23,Wesley Person,Auburn,733,20727,8192,2402,1234,.457,.418,.778,28.3,11.2,3.3,1.7,44.0,.102,0.9,15.2
1994,NBA,2,29,Antonio Lang,Duke,143,1395,329,210,50,.455,.000,.719,9.8,2.3,1.5,0.3,1.7,.057,-3.8,-0.6
1994,NBA,2,50,Charles Claxton,Georgia,3,7,2,2,0,.500,,.000,2.3,0.7,0.7,0.0,0.0,-0.179,-18.9,0.0
1994,NBA,2,52,Anthony Goldwire,Houston,266,4951,1667,359,737,.407,.386,.792,18.6,6.3,1.3,2.8,6.4,.062,-1.8,0.3
1993,NBA,1,27,Malcolm Mackey,Georgia Tech,22,69,32,24,1,.378,.000,.500,3.1,1.5,1.1,0.0,0.1,.036,-8.7,-0.1
1993,NBA,2,49,Mark Buford,Mississippi Valley State University,,,,,,,,,,,,,,,,
1993,NBA,2,54,Byron Wilson,Utah,,,,,,,,,,,,,,,,
1992,NBA,1,22,Oliver Miller,Arkansas,493,11338,3625,2893,1061,.534,.116,.639,23.0,7.4,5.9,2.2,21.1,.089,0.6,7.4
1992,NBA,2,48,Brian Davis,Duke,68,374,131,55,22,.317,.333,.735,5.5,1.9,0.8,0.3,0.0,.000,-4.7,-0.3
1992,NBA,2,49,Ron Ellis,Louisiana Tech,,,,,,,,,,,,,,,,
1991,NBA,2,32,Chad Gallagher,Creighton,2,3,6,0,0,1.000,,,1.5,3.0,0.0,0.0,0.1,1.442,30.1,0.0
1991,NBA,2,46,Richard Dumas,Oklahoma State,102,2226,1080,351,111,.509,.231,.694,21.8,10.6,3.4,1.1,4.5,.097,-0.2,1.0
1991,NBA,2,50,Joey Wright,Texas,,,,,,,,,,,,,,,,
1990,NBA,1,21,Jayson Williams (↳PHI),St. John's,475,9805,3472,3584,287,.440,.125,.606,20.6,7.3,7.5,0.6,20.0,.098,-2.8,-2.1
1990,NBA,2,31,Negele Knight,Dayton,276,4513,1699,351,780,.436,.263,.730,16.4,6.2,1.3,2.8,4.2,.044,-3.0,-1.1
1990,NBA,2,48,Cedric Ceballos,Cal State Fullerton,609,14712,8693,3258,723,.500,.309,.753,24.2,14.3,5.3,1.2,40.4,.132,0.7,10.1
1990,NBA,2,50,Miloš Babić (↳CLE),Tennessee Technological University,21,87,37,20,10,.375,,.650,4.1,1.8,1.0,0.5,-0.1,-0.028,-5.9,-0.1
1989,NBA,1,24,Anthony Cook (↳DET),Arizona,116,1499,418,428,34,.439,.000,.524,12.9,3.6,3.7,0.3,1.0,.033,-3.7,-0.7
1989,NBA,2,46,Ricky Blanton,LSU,2,13,6,3,1,.429,,,6.5,3.0,1.5,0.5,0.0,.088,-0.3,0.0
1989,NBA,2,51,Mike Morrison,Loyola (MD),36,153,72,20,11,.338,.286,.800,4.3,2.0,0.6,0.3,-0.3,-0.106,-10.5,-0.3
1989,NBA,2,52,Greg Grant,Trenton State University,274,3350,767,248,751,.383,.281,.710,12.2,2.8,0.9,2.7,1.6,.023,-2.9,-0.8
1988,NBA,1,7,Tim Perry,Temple,481,9436,3283,1911,436,.485,.318,.648,19.6,6.8,4.0,0.9,14.6,.074,-1.4,1.5
1988,NBA,1,14,Dan Majerle,Central Michigan University,955,30206,10925,4265,2755,.431,.358,.741,31.6,11.4,4.5,2.9,78.5,.125,1.9,29.7
1988,NBA,2,28,Andrew Lang,Arkansas,737,15344,4431,3511,424,.470,.250,.744,20.8,6.0,4.8,0.6,28.6,.089,-1.8,0.7
1988,NBA,2,38,Dean Garrett,Indiana,359,6969,1737,1810,204,.480,,.677,19.4,4.8,5.0,0.6,14.1,.097,-1.4,1.1
1988,NBA,2,50,Steve Kerr,Arizona,910,16207,5437,1060,1658,.479,.454,.864,17.8,6.0,1.2,1.8,47.2,.140,0.8,11.6
1988,NBA,3,55,Rodney Johns,Grand Canyon University,,,,,,,,,,,,,,,,
1987,NBA,1,2,Armen Gilliam,UNLV,929,26421,12700,6401,1088,.489,.000,.776,28.4,13.7,6.9,1.2,58.1,.106,-0.7,8.8
1987,NBA,2,46,Bruce Dalrymple,Georgia Tech,,,,,,,,,,,,,,,,
1987,NBA,3,53,Winston Crite,Texas A&M,31,264,87,65,15,.479,,.760,8.5,2.8,2.1,0.5,0.1,.012,-5.5,-0.2
1987,NBA,4,76,Steve Beck,Arizona State,,,,,,,,,,,,,,,,
1987,NBA,5,99,Brent Counts,University of the Pacific,,,,,,,,,,,,,,,,
1987,NBA,6,122,Marcel Boyce,University of Akron,,,,,,,,,,,,,,,,
1987,NBA,7,145,Roy Singleton,Grand Canyon University,,,,,,,,,,,,,,,,
1986,NBA,1,6,William Bedford,Memphis,238,2514,964,573,109,.416,.318,.605,10.6,4.1,2.4,0.5,0.9,.017,-4.8,-1.8
1986,NBA,2,31,Joe Ward,Georgia,,,,,,,,,,,,,,,,
1986,NBA,2,39,Rafael Addison,Syracuse,379,5697,2186,780,339,.449,.282,.772,15.0,5.8,2.1,0.9,4.9,.041,-3.8,-2.5
1986,NBA,2,46,Jeff Hornacek,Iowa State,1077,33964,15659,3646,5281,.496,.403,.877,31.5,14.5,3.4,4.9,108.9,.154,2.9,42.1
1986,NBA,3,55,Kenny Gattison,Old Dominion,494,9927,3923,2327,444,.520,.083,.649,20.1,7.9,4.7,0.9,16.9,.082,-2.4,-1.1
1986,NBA,4,77,Grant Gondrezick,Pepperdine,91,1080,454,146,115,.438,.250,.687,11.9,5.0,1.6,1.3,0.8,.036,-3.0,-0.3
1986,NBA,5,101,Greg Spurling,Carson-Newman College,,,,,,,,,,,,,,,,
1986,NBA,6,123,Jim McCaffrey,Holy Cross,,,,,,,,,,,,,,,,
1986,NBA,7,147,Damon Goodwin,Dayton,,,,,,,,,,,,,,,,
1985,NBA,1,10,Ed Pinckney,Villanova,793,15698,5378,3952,727,.535,.000,.765,19.8,6.8,5.0,0.9,42.7,.130,0.3,9.2
1985,NBA,2,32,Nick Vanos,Santa Clara,68,842,222,240,59,.383,.000,.561,12.4,3.3,3.5,0.9,-0.1,-0.007,-5.5,-0.7
1985,NBA,3,56,Jerry Everett,Lamar,,,,,,,,,,,,,,,,
