Year,Lg,Rd,Pk,Player,College,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1969,NBA,14,186,Rich Travis,Oklahoma City University,,,,,,,,,,,,,,,,
1968,NBA,1,10,Bill Hosket,Ohio State,143,1395,573,355,94,.485,,.715,9.8,4.0,2.5,0.7,3.2,.109,,
1968,NBA,3,30,Don May,Dayton,379,6619,3339,1309,389,.453,,.798,17.5,8.8,3.5,1.0,11.4,.082,-3.4,-0.3
1968,NBA,4,44,Warren Jabali,Wichita State,,,,,,,,,,,,,,,,
1968,NBA,5,58,Hal Booker,Cheyney (PA),,,,,,,,,,,,,,,,
1968,NBA,6,72,Brian Brunkhorst,Marquette,,,,,,,,,,,,,,,,
1968,NBA,7,86,Bob Waldal,Dickinson State University,,,,,,,,,,,,,,,,
1968,NBA,8,100,Bobby Hooper,Dayton,,,,,,,,,,,,,,,,
1968,NBA,9,114,Rodger Bohnenstiehl,Kansas,,,,,,,,,,,,,,,,
1968,NBA,10,128,Sylvester Adams,North Carolina A&T,,,,,,,,,,,,,,,,
1968,NBA,11,141,Bob Redd,Marshall,,,,,,,,,,,,,,,,
1968,NBA,12,154,Pat Moriarty,Guilford College,,,,,,,,,,,,,,,,
1968,NBA,13,166,Ken Morehead,Hillsdale College,,,,,,,,,,,,,,,,
1968,NBA,14,177,John Haarlow,Princeton,,,,,,,,,,,,,,,,
1968,NBA,15,186,Ed Fellers,Guilford College,,,,,,,,,,,,,,,,
1968,NBA,16,194,Bob Ferguson,Tennessee Wesleyan College,,,,,,,,,,,,,,,,
1968,NBA,17,202,Milt Williams,Lincoln University of Missouri,68,645,236,51,125,.424,,.674,9.5,3.5,0.8,1.8,0.7,.051,-3.4,-0.2
1967,NBA,1,5,Walt Frazier,Southern Illinois,825,30965,15581,4830,5040,.490,,.786,37.5,18.9,5.9,6.1,113.5,.176,2.5,15.5
1967,NBA,2,17,Phil Jackson,University of North Dakota,807,14201,5428,3454,898,.453,,.736,17.6,6.7,4.3,1.1,29.3,.099,-0.9,2.4
1967,NBA,3,24,Gary Gregor,South Carolina,296,7397,2905,2065,436,.431,,.715,25.0,9.8,7.0,1.5,2.6,.017,,
1967,NBA,4,36,Keith Swagerty,University of the Pacific,,,,,,,,,,,,,,,,
1967,NBA,5,48,Barry Leibowitz,Long Island University,,,,,,,,,,,,,,,,
1967,NBA,6,60,Bob Benfield,West Virginia,,,,,,,,,,,,,,,,
1967,NBA,7,72,Butch Wade,Indiana State University,,,,,,,,,,,,,,,,
1967,NBA,8,84,Gil Radday,St. Francis College,,,,,,,,,,,,,,,,
1967,NBA,9,95,Roy Smith,Kansas State,,,,,,,,,,,,,,,,
1967,NBA,10,106,Bruce Kaplan,NYU,,,,,,,,,,,,,,,,
1967,NBA,11,117,Mark Mirken,UNC,,,,,,,,,,,,,,,,
1967,NBA,12,128,Mike Riordan,Providence,639,15890,6334,1830,1524,.470,,.744,24.9,9.9,2.9,2.4,33.2,.100,-1.1,1.8
1966,NBA,1,1,Cazzie Russell,Michigan,817,22213,12377,3068,1838,.464,,.827,27.2,15.1,3.8,2.2,51.7,.112,-0.5,3.3
1966,NBA,2,11,Henry Akin,Morehead State University,86,712,304,177,39,.351,,.676,8.3,3.5,2.1,0.5,-1.2,-0.084,,
1966,NBA,3,21,Stew Johnson,Murray State,,,,,,,,,,,,,,,,
1966,NBA,4,31,Lee DeFore,Auburn,,,,,,,,,,,,,,,,
1966,NBA,5,41,Ron Jackson,Clark Atlanta University,,,,,,,,,,,,,,,,
1966,NBA,6,51,George Fisher,Utah,,,,,,,,,,,,,,,,
1966,NBA,7,60,Mike Dabich,New Mexico State,,,,,,,,,,,,,,,,
1966,NBA,8,69,Mike Silliman,United States Military Academy,36,366,91,62,23,.456,,.487,10.2,2.5,1.7,0.6,0.3,.037,,
1966,NBA,9,78,Bill Turner,University of Akron,294,4060,1597,1039,167,.407,,.728,13.8,5.4,3.5,0.6,4.8,.057,,
1966,NBA,10,85,Richard Moore,Hiram Scott College,,,,,,,,,,,,,,,,
1966,NBA,11,92,Rich Dyer,NYU,,,,,,,,,,,,,,,,
1966,NBA,12,98,Dave Deutsch,University of Rochester,19,93,21,21,15,.167,,.450,4.9,1.1,1.1,0.8,-0.5,-0.240,,
1966,NBA,13,101,Bob Bennett,UNC,,,,,,,,,,,,,,,,
1965,NBA,1T,2,Bill Bradley,Princeton,742,22799,9217,2354,2533,.448,,.840,30.7,12.4,3.2,3.4,38.8,.082,-2.2,-0.5
1965,NBA,1,5,Dave Stallworth,Wichita State,522,10494,4860,2453,872,.438,,.732,20.1,9.3,4.7,1.7,20.3,.093,-0.4,0.2
1965,NBA,2,13,Dick Van Arsdale,Indiana,921,31771,15079,3807,3057,.464,,.790,34.5,16.4,4.1,3.3,75.2,.114,-0.8,2.6
1965,NBA,2,17,Hal Blevins,University of Arkansas at Pine Bluff,,,,,,,,,,,,,,,,
1965,NBA,3,22,Barry Clemens,Ohio Wesleyan University,790,12585,5312,2532,905,.454,,.756,15.9,6.7,3.2,1.1,18.6,.071,-0.9,0.7
1965,NBA,4,31,Larry Lembo,Manhattan College,,,,,,,,,,,,,,,,
1965,NBA,5,40,Steve Nisenson,Hofstra,,,,,,,,,,,,,,,,
1965,NBA,6,49,Warren Davis,North Carolina A&T,,,,,,,,,,,,,,,,
1965,NBA,7,58,Dale Neel,High Point University,,,,,,,,,,,,,,,,
1965,NBA,8,66,Frank Granat,Alliance College,,,,,,,,,,,,,,,,
1965,NBA,9,72,Jay Neary,UNC Wilmington,,,,,,,,,,,,,,,,
1965,NBA,10,78,Wayne Molis,Lewis (IL),13,75,45,22,2,.373,,.538,5.8,3.5,1.7,0.2,-0.2,-0.099,,
1965,NBA,11,84,Bill Meyer,Hiram College,,,,,,,,,,,,,,,,
1965,NBA,12,90,Bob Trupin,Yale,,,,,,,,,,,,,,,,
1965,NBA,13,95,Dennis McGovern,Rhode Island,,,,,,,,,,,,,,,,
1964,NBA,1,1,Jim Barnes,Texas-El Paso,454,9455,3997,2939,377,.429,,.684,20.8,8.8,6.5,0.8,14.2,.072,,
1964,NBA,2,10,Willis Reed,Grambling State University,650,23073,12183,8414,1186,.476,,.747,35.5,18.7,12.9,1.8,74.9,.156,1.3,0.4
1964,NBA,2,15,Howard Komives,Bowling Green,742,20213,7550,1804,2941,.388,,.830,27.2,10.2,2.4,4.0,5.0,.012,-4.0,-0.4
1964,NBA,3,19,Brian Generalovich,Pitt,,,,,,,,,,,,,,,,
1964,NBA,4,28,Freddie Crawford,St. Bonaventure,297,5047,2031,746,610,.446,,.595,17.0,6.8,2.5,2.1,6.1,.058,,
1964,NBA,5,37,Tony Gennari,Canisius,,,,,,,,,,,,,,,,
1964,NBA,6,46,Tom Lavelle,Western Carolina University,,,,,,,,,,,,,,,,
1964,NBA,7,55,Em Bryant,DePaul,566,11451,3722,1593,1700,.410,,.690,20.2,6.6,2.8,3.0,8.6,.036,,
1964,NBA,8,64,Jim Boutin,Lewis and Clark College,,,,,,,,,,,,,,,,
1964,NBA,9,73,Jack Brens,Wisconsin,,,,,,,,,,,,,,,,
1964,NBA,10,80,Jim Christy,Georgetown,,,,,,,,,,,,,,,,
1964,NBA,11,87,Dennis Lynch,Yale,,,,,,,,,,,,,,,,
1963,NBA,1,1,Art Heyman,Duke,147,3019,1519,414,346,.427,,.679,20.5,10.3,2.8,2.4,4.0,.063,,
1963,NBA,2,10,Jerry Harkness,Loyola Chicago,5,59,29,6,6,.433,,.375,11.8,5.8,1.2,1.2,0.0,-0.017,,
1963,NBA,3,19,Bill O'Connor,Canisius,,,,,,,,,,,,,,,,
1963,NBA,4,28,Nate Cloud,University of Delaware,,,,,,,,,,,,,,,,
1963,NBA,5,37,Joe McDermott,Belmont Abbey College,,,,,,,,,,,,,,,,
1963,NBA,6,46,Jim Kerwin,Tulane,,,,,,,,,,,,,,,,
1963,NBA,7,55,Bob Woolard,Wake Forest,,,,,,,,,,,,,,,,
1963,NBA,8,64,Freddie Crawford,St. Bonaventure,297,5047,2031,746,610,.446,,.595,17.0,6.8,2.5,2.1,6.1,.058,,
1963,NBA,9,69,Ray Cronk,Lakeland College,,,,,,,,,,,,,,,,
1963,NBA,10,74,Gerald Glur,Furman University,,,,,,,,,,,,,,,,
1963,NBA,11,77,Orbie Bowling,Tennessee,,,,,,,,,,,,,,,,
1963,NBA,12,79,Bob Walters,Baldwin-Wallace College,,,,,,,,,,,,,,,,
1963,NBA,13,81,Jerry Szachara,Cornell,,,,,,,,,,,,,,,,
1963,NBA,14,83,Bill Raftery,La Salle,,,,,,,,,,,,,,,,
1963,NBA,15,84,Ron Pickett,Eastern Kentucky University,,,,,,,,,,,,,,,,
1962,NBA,1,2,Paul Hogue,Cincinnati,65,1487,409,461,48,.365,,.448,22.9,6.3,7.1,0.7,-1.1,-0.036,,
1962,NBA,2,11,John Rudometkin,USC,131,1644,822,412,72,.399,,.743,12.5,6.3,3.1,0.5,1.0,.030,,
1962,NBA,3,20,Bobby Rascoe,Western Kentucky,,,,,,,,,,,,,,,,
1962,NBA,4,29,Cliff Luyk,Florida,,,,,,,,,,,,,,,,
1962,NBA,5,38,Bob Burgess,Marshall,,,,,,,,,,,,,,,,
1962,NBA,6,47,Ken Stanley,University of the Pacific,,,,,,,,,,,,,,,,
1962,NBA,7,56,Richie Swartz,Hofstra,,,,,,,,,,,,,,,,
1962,NBA,8,64,Warren Fouts,Oklahoma,,,,,,,,,,,,,,,,
1962,NBA,9,73,Paul Benec,Duquesne,,,,,,,,,,,,,,,,
1962,NBA,10,82,Ralph Richardson,Eastern Kentucky University,,,,,,,,,,,,,,,,
1962,NBA,11,88,Ed Mazria,Pratt Institute,,,,,,,,,,,,,,,,
1961,NBA,1,2,Tom Stith,St. Bonaventure,25,209,77,39,18,.336,,.300,8.4,3.1,1.6,0.7,-0.6,-0.143,,
1961,NBA,2,15,Whitey Martin,St. Bonaventure,66,1018,227,158,115,.325,,.673,15.4,3.4,2.4,1.7,-0.5,-0.022,,
1961,NBA,3,24,Tony Jackson,St. John's,,,,,,,,,,,,,,,,
1961,NBA,4,33,George Blaney,Holy Cross,36,363,117,36,45,.380,,.529,10.1,3.3,1.0,1.3,-0.1,-0.014,,
1961,NBA,5,42,Bill Smith,Saint Peter's College,9,83,23,16,7,.242,,.875,9.2,2.6,1.8,0.8,-0.2,-0.101,,
1961,NBA,6,51,Cleveland Buckner,Jackson State University,68,723,411,240,44,.432,,.620,10.6,6.0,3.5,0.6,1.3,.087,,
1961,NBA,7,60,Donnie Butcher,Pikeville College,279,5085,1696,821,585,.397,,.629,18.2,6.1,2.9,2.1,4.5,.042,,
1961,NBA,8,69,Cedric Price,Kansas State,,,,,,,,,,,,,,,,
1961,NBA,9,77,Charlie Bowerman,Wabash College,,,,,,,,,,,,,,,,
1961,NBA,10,84,Ron Dibelius,UW-Milwaukee,,,,,,,,,,,,,,,,
1961,NBA,11,92,Kevin Loughery,St. John's,755,22208,11575,2254,2803,.413,,.803,29.4,15.3,3.0,3.7,29.8,.064,,
1961,NBA,12,99,Earl Shultz,California,,,,,,,,,,,,,,,,
1961,NBA,13,102,Ned Jennings,Kentucky,,,,,,,,,,,,,,,,
1961,NBA,14,105,Bill Engesser,USC,,,,,,,,,,,,,,,,
1961,NBA,15,107,Vince Kempton,Saint Joseph's,,,,,,,,,,,,,,,,
1960,NBA,1,3,Darrall Imhoff,California,801,17874,5759,6099,1405,.458,,.594,22.3,7.2,7.6,1.8,30.1,.081,,
1960,NBA,2,10,Dave Budd,Wake Forest,353,6389,2505,1623,337,.460,,.682,18.1,7.1,4.6,1.0,11.7,.088,,
1960,NBA,2,11,Kelly Coleman,Kentucky Wesleyan College,,,,,,,,,,,,,,,,
1960,NBA,3,19,Bob McNeill,Saint Joseph's,125,1828,575,179,327,.394,,.819,14.6,4.6,1.4,2.6,1.9,.050,,
1960,NBA,5,35,Charles McNeil,Maryland,,,,,,,,,,,,,,,,
1960,NBA,6,43,David Denton,Georgia Tech,,,,,,,,,,,,,,,,
1960,NBA,7,51,Dick Doughty,California,,,,,,,,,,,,,,,,
1960,NBA,8,58,George Price,Memphis,,,,,,,,,,,,,,,,
1960,NBA,9,65,Tony Davis,Hawaii,,,,,,,,,,,,,,,,
1960,NBA,10,72,Walter Mangham,Marquette,,,,,,,,,,,,,,,,
1960,NBA,11,77,Howard Willis,Grambling State University,,,,,,,,,,,,,,,,
1960,NBA,12,82,Henry Hart,Auburn,,,,,,,,,,,,,,,,
1960,NBA,13,86,Dick Furry,Ohio State,,,,,,,,,,,,,,,,
1960,NBA,14,90,Jim Hanna,USC,,,,,,,,,,,,,,,,
1960,NBA,15,92,Jerry Bechtle,Maryland,,,,,,,,,,,,,,,,
1960,NBA,16,94,Jerry Schofield,Utah State University,,,,,,,,,,,,,,,,
1960,NBA,17,96,Tandy Gillis,California,,,,,,,,,,,,,,,,
1960,NBA,18,98,George Krajack,Clemson,,,,,,,,,,,,,,,,
1959,NBA,1,6,Johnny Green,Michigan State,1057,24624,12281,9083,1449,.493,,.553,23.3,11.6,8.6,1.4,58.0,.113,,
1959,NBA,3,22,Bob Anderegg,Michigan State,33,373,133,69,29,.385,,.548,11.3,4.0,2.1,0.9,0.0,.002,,
1959,NBA,4,30,Johnny Cox,Kentucky,73,1685,573,280,142,.421,,.704,23.1,7.8,3.8,1.9,0.5,.015,,
1959,NBA,5,38,Herb Busch,Virginia,,,,,,,,,,,,,,,,
1959,NBA,6,46,Bucky McDonald,George Washington,,,,,,,,,,,,,,,,
1959,NBA,7,54,Russ Robinson,Missouri State,,,,,,,,,,,,,,,,
1959,NBA,8,60,Walt Torrence,UCLA,,,,,,,,,,,,,,,,
1959,NBA,9,66,Jerry Shipp,Southeastern Oklahoma State University,,,,,,,,,,,,,,,,
1959,NBA,10,72,Paul Wilcox,Davis & Elkins College,,,,,,,,,,,,,,,,
1959,NBA,11,78,Paul Benes,Hope College,,,,,,,,,,,,,,,,
1959,NBA,12,82,Ed Blair,Western Michigan,,,,,,,,,,,,,,,,
1959,NBA,13,84,John Nicoll,BYU,,,,,,,,,,,,,,,,
1959,NBA,14,85,Jack Israel,Missouri State,,,,,,,,,,,,,,,,
1958,NBA,1,3,Mike Farmer,San Francisco,423,8818,2816,1950,550,.393,,.814,20.8,6.7,4.6,1.3,6.3,.035,,
1958,NBA,1,4,Pete Brennan,UNC,16,136,40,31,6,.302,,.560,8.5,2.5,1.9,0.4,-0.1,-0.030,,
1958,NBA,2,12,Joe Quigg,UNC,,,,,,,,,,,,,,,,
1958,NBA,3,20,John Lee,Yale,,,,,,,,,,,,,,,,
1958,NBA,4,28,Johnny Cox,Kentucky,73,1685,573,280,142,.421,,.704,23.1,7.8,3.8,1.9,0.5,.015,,
1958,NBA,5,36,Don Lane,Dayton,,,,,,,,,,,,,,,,
1958,NBA,6,44,Joe King,Oklahoma,,,,,,,,,,,,,,,,
1958,NBA,7,52,Owen Lawson,Western Kentucky,,,,,,,,,,,,,,,,
1958,NBA,8,60,Milt Kane,Utah,,,,,,,,,,,,,,,,
1958,NBA,9,67,John McCarthy,Notre Dame,,,,,,,,,,,,,,,,
1957,NBA,1,5,Brendan McCann,St. Bonaventure,41,331,74,50,65,.204,,.700,8.1,1.8,1.2,1.6,-0.6,-0.085,,
1957,NBA,2,13,Larry Friend,California,44,569,175,106,47,.327,,.659,12.9,4.0,2.4,1.1,-0.4,-0.033,,
1957,NBA,3,21,Gary Clark,Syracuse,,,,,,,,,,,,,,,,
1957,NBA,4,29,Rayford Wells,Lenoir-Rhyne College,,,,,,,,,,,,,,,,
1957,NBA,5,37,Lee Marshall,Washington & Lee University,,,,,,,,,,,,,,,,
1957,NBA,6,45,Jim Humphrey,Saint Michael's College,,,,,,,,,,,,,,,,
1956,NBA,1,4,Ron Shavlik,NC State,8,74,10,23,0,.174,,.400,9.3,1.3,2.9,0.0,-0.3,-0.189,,
1956,NBA,2,12,Gary Bergen,Utah,6,40,8,8,1,.273,,1.000,6.7,1.3,1.3,0.2,0.0,-0.044,,
1956,NBA,3,20,Jerry Harper,Alabama,,,,,,,,,,,,,,,,
1956,NBA,4,28,Ronnie Mayer,Duke,,,,,,,,,,,,,,,,
1956,NBA,5,36,Joe Sexson,Purdue,,,,,,,,,,,,,,,,
1956,NBA,6,44,Pat Dunn,Utah State University,28,206,70,31,28,.311,,.824,7.4,2.5,1.1,1.0,-0.1,-0.013,,
1956,NBA,7,52,Jack Adams,Eastern Kentucky University,,,,,,,,,,,,,,,,
1956,NBA,8,60,Art Bunte,Utah,,,,,,,,,,,,,,,,
1956,NBA,9,67,Dick Miller,Wisconsin,,,,,,,,,,,,,,,,
1956,NBA,10,74,Howard Crittenden,Murray State,,,,,,,,,,,,,,,,
1956,NBA,11,80,Dick Miani,Miami (FL),,,,,,,,,,,,,,,,
1956,NBA,12,84,Ed Petrie,Seton Hall,,,,,,,,,,,,,,,,
1956,NBA,13,88,Toby Roybal,New Mexico,,,,,,,,,,,,,,,,
1955,NBA,1,5,Kenny Sears,Santa Clara,529,14923,7355,4142,843,.455,,.826,28.2,13.9,7.8,1.6,55.8,.179,,
1955,NBA,2,13,Jerry Mullen,San Francisco,,,,,,,,,,,,,,,,
1955,NBA,3,21,Guy Sparrow,Detroit Mercy,150,2583,1167,728,142,.358,,.608,17.2,7.8,4.9,0.9,0.1,.003,,
1955,NBA,4,29,Ed Cole,Creighton,,,,,,,,,,,,,,,,
1955,NBA,5,37,Denver Brackeen,Ole Miss,,,,,,,,,,,,,,,,
1955,NBA,6,45,Howard Sessums,Mississippi College,,,,,,,,,,,,,,,,
1955,NBA,7,53,Jim Fay,St. Ambrose University,,,,,,,,,,,,,,,,
1955,NBA,8,61,Jack Beck,Truman State University,,,,,,,,,,,,,,,,
1955,NBA,9,69,Don Payne,Adelphi University,,,,,,,,,,,,,,,,
1955,NBA,10,77,Wally McCarvill,Iona College,,,,,,,,,,,,,,,,
1955,NBA,11,84,Charles Stickels,Hastings College,,,,,,,,,,,,,,,,
1955,NBA,12,91,Mickey Harrington,Southern Miss,,,,,,,,,,,,,,,,
1954,NBA,1,8,Jack Turner,Western Kentucky,65,922,282,154,77,.360,,.789,14.2,4.3,2.4,1.2,0.6,.032,,
1954,NBA,2,17,Richie Guerin,Iona College,848,27449,14676,4278,4211,.416,,.780,32.4,17.3,5.0,5.0,69.2,.121,,
1954,NBA,3,26,Don Anielak,Missouri State,1,10,3,2,0,.000,,.750,10.0,3.0,2.0,0.0,-0.1,-0.263,,
1954,NBA,4,35,Don Lange,United States Naval Academy,,,,,,,,,,,,,,,,
1954,NBA,5,44,Jesse Priscock,Kansas State,,,,,,,,,,,,,,,,
1954,NBA,6,53,Ron Rivers,Wyoming,,,,,,,,,,,,,,,,
1954,NBA,7,62,Solly Walker,St. John's,,,,,,,,,,,,,,,,
1954,NBA,8,71,Cob Jarvis,Mississippi State,,,,,,,,,,,,,,,,
1954,NBA,9,79,Henry Duckham,Polytechnic University,,,,,,,,,,,,,,,,
1954,NBA,10,88,John Clune,United States Naval Academy,,,,,,,,,,,,,,,,
1954,NBA,11,96,Bob Waller,Oklahoma,,,,,,,,,,,,,,,,
1954,NBA,12,99,Charles Stickels,Hastings College,,,,,,,,,,,,,,,,
1953,NBA,1T,8,Walter Dukes,Seton Hall,553,14671,5765,6223,608,.369,,.700,26.5,10.4,11.3,1.1,24.0,.079,,
1953,NBA,2,11,Don Ackerman,Long Island University,28,220,43,15,23,.222,,.536,7.9,1.5,0.5,0.8,-0.6,-0.123,,
1953,NBA,2,17,Neil Gordon,Furman University,,,,,,,,,,,,,,,,
1953,NBA,3,,Dick Atha,Indiana State University,43,448,137,66,51,.393,,.795,10.4,3.2,1.5,1.2,0.6,.068,,
1953,NBA,4,,Thomas Bishop,Southern Miss,,,,,,,,,,,,,,,,
1953,NBA,5,,Bob Santini,Iona College,4,23,11,3,1,.500,,.500,5.8,2.8,0.8,0.3,0.1,.127,,
1953,NBA,6,,Joe Smyth,Niagara University,40,495,131,98,49,.348,,.538,12.4,3.3,2.5,1.2,0.1,.006,,
1953,NBA,7,,Bob Matheny,California,,,,,,,,,,,,,,,,
1953,NBA,8,,Alan Schutts,Springfield College,,,,,,,,,,,,,,,,
1953,NBA,9,,Forrest Hamilton,Missouri State,,,,,,,,,,,,,,,,
1953,NBA,10,,Richard Prater,Kentucky,,,,,,,,,,,,,,,,
1953,NBA,11,,Larry O'Connor,Canisius,,,,,,,,,,,,,,,,
1953,NBA,12,,Delmer Diercks,Iowa State,,,,,,,,,,,,,,,,
1952,NBA,1,6,Ralph Polson,Whitworth,49,810,191,211,24,.363,,.635,16.5,3.9,4.3,0.5,0.8,.047,,
1952,NBA,2,,Bert Cook,Utah State University,37,424,118,72,33,.316,,.680,11.5,3.2,1.9,0.9,0.0,-0.006,,
1952,NBA,3,,Dick Bunt,NYU,26,271,92,28,17,.276,,.708,10.4,3.5,1.1,0.7,-0.3,-0.050,,
1952,NBA,4,,Roy Belliveau,Seton Hall,,,,,,,,,,,,,,,,
1952,NBA,5,,Ben Gibson,Saint Mary's,,,,,,,,,,,,,,,,
1952,NBA,6,,Dick Surhoff,Long Island University,58,545,178,94,32,.295,,.717,9.4,3.1,1.6,0.6,0.1,.013,,
1952,NBA,7,,Jim Julian,Missouri State,,,,,,,,,,,,,,,,
1952,NBA,8,,Paul Sullivan,Alabama,,,,,,,,,,,,,,,,
1951,NBA,1,6,Ed Smith,Harvard University,12,127,35,32,10,.286,,.538,10.6,2.9,2.7,0.8,-0.3,-0.105,,
1951,NBA,2,16,Roland Minson,BYU,,,,,,,,,,,,,,,,
1951,NBA,3,26,Joe Luchi,Cincinnati,,,,,,,,,,,,,,,,
1951,NBA,4,36,Lloyd Sandstrom,University of St. Thomas,,,,,,,,,,,,,,,,
1951,NBA,5,46,Tom Smith,Saint Peter's College,,,,,,,,,,,,,,,,
1951,NBA,6,56,Alfred McGuire,St. John's,191,2966,757,418,363,.379,,.551,15.5,4.0,2.2,1.9,5.5,.088,,
1951,NBA,7,66,Sid Ryen,Denver,,,,,,,,,,,,,,,,
1950,NBA,1,7,Irwin Dambrot,City College of New York,,,,,,,,,,,,,,,,
1950,NBA,2,19,Herb Scherer,Long Island University,32,167,115,76,23,.289,,.592,13.9,3.6,2.4,0.7,-0.4,-0.092,,
1950,NBA,3,31,Stan Weber,Bowling Green,,,,,,,,,,,,,,,,
1950,NBA,4,43,Joe Ossola,Saint Louis,,,,,,,,,,,,,,,,
1950,NBA,5,55,Dick Barnes,San Diego State,,,,,,,,,,,,,,,,
1950,NBA,6,67,Don Parsons,Rutgers University,,,,,,,,,,,,,,,,
1950,NBA,7,79,Dan Bagley,Notre Dame,,,,,,,,,,,,,,,,
1950,NBA,8,91,Charles Hope,Appalachian State University,,,,,,,,,,,,,,,,
1950,NBA,9,103,Don Heathington,Baylor,,,,,,,,,,,,,,,,
1949,BAA,1T,8,Dick McGuire,St. John's,738,17170,5921,2784,4205,.389,,.644,28.3,8.0,4.2,5.7,50.9,.115,,
1949,BAA,2,20,Harry Gallatin,Truman State University,682,15813,8843,6684,1208,.398,,.773,31.9,13.0,11.9,1.8,78.4,.182,,
1949,BAA,3,,Harry Donovan,Muhlenberg College,45,,253,,38,.327,,.689,,5.6,,0.8,1.0,,,
1949,BAA,4,,Ernie Vandeweghe,Colgate,224,3600,2135,834,548,.421,,.740,26.1,9.5,4.6,2.4,18.1,.162,,
1949,BAA,5,,Bill Kleine,Missouri Valley College,,,,,,,,,,,,,,,,
1949,BAA,6,,Don Bagley,Notre Dame,,,,,,,,,,,,,,,,
1949,BAA,7,,Bob Prewitt,SMU,,,,,,,,,,,,,,,,
1949,BAA,8,,Ken Kearns,Arkansas,,,,,,,,,,,,,,,,
1949,BAA,9,,Bill Litchfield,Emporia State University,,,,,,,,,,,,,,,,
1948,BAA,1,4,Dolph Schayes,NYU,996,29800,18438,11256,3072,.380,,.849,34.4,18.5,12.1,3.1,142.4,.192,,
1948,BAA,2,,Harry Gallatin,Truman State University,682,15813,8843,6684,1208,.398,,.773,31.9,13.0,11.9,1.8,78.4,.182,,
1948,BAA,3,,Mel McGaha,Arkansas,51,,176,,51,.318,,.591,,3.5,,1.0,1.5,,,
1948,BAA,4,,Ed Peterson,Cornell,115,,804,288,99,.384,,.627,,7.0,5.4,0.9,6.6,,,
1948,BAA,5,,Dick Shrider,Ohio University,4,,1,,2,,,.333,,0.3,,0.5,0.0,,,
1948,BAA,6,,Gene Berce,Marquette,3,,10,,2,.313,,.000,,3.3,,0.7,-0.1,,,
1948,BAA,7,,Tex Ritter,Eastern Kentucky University,151,,789,65,145,.348,,.674,,5.2,1.9,1.0,5.7,,,
1948,BAA,8,,Leland Byrd,West Virginia,,,,,,,,,,,,,,,,
1948,BAA,9,,Keith Grimes,East Central University,,,,,,,,,,,,,,,,
1948,BAA,10,,John Stanich,UCLA,,,,,,,,,,,,,,,,
1947,BAA,1,5,Dick Holub,Long Island University,48,,504,,37,.295,,.633,,10.5,,0.8,4.2,,,
1947,BAA,2,,Ray Evans,Kansas,,,,,,,,,,,,,,,,
1947,BAA,3,,Ed Golub,,,,,,,,,,,,,,,,,
1947,BAA,4,,Garland Head,Texas Tech,,,,,,,,,,,,,,,,
1947,BAA,5,,Ron Livingston,Saint Mary's,117,,732,297,217,.286,,.692,,6.3,4.7,1.9,2.4,,,
1947,BAA,6,,Andy Duncan,William & Mary,136,,746,30,101,.408,,.596,,5.5,2.1,0.7,6.8,,,
1947,BAA,7,,Wat Misaka,Utah,3,,7,,0,.231,,.333,,2.3,,0.0,0.0,,,
1947,BAA,8,,Dan Miller,Saint Louis,,,,,,,,,,,,,,,,
1947,BAA,9,,Carl Reichert,Findlay (OH),,,,,,,,,,,,,,,,
1947,BAA,10,,Tom Tomlinson,SMU,,,,,,,,,,,,,,,,
