Year,Lg,Rd,Pk,Player,College,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
2023,NBA,1,8,Jarace Walker (↳IND),Houston,3,27,10,7,5,.333,.000,1.000,9.0,3.3,2.3,1.7,0.0,.050,-1.6,0.0
2023,NBA,2,42,Tristan Vukcevic,,,,,,,,,,,,,,,,,
2023,NBA,2,57,Trayce Jackson-Davis (↳GSW),Indiana,10,78,31,19,6,.556,,.611,7.8,3.1,1.9,0.6,0.2,.146,-0.1,0.0
2022,NBA,1,10,Johnny Davis,Wisconsin,35,488,194,73,30,.406,.250,.533,13.9,5.5,2.1,0.9,-0.2,-0.021,-6.8,-0.6
2022,NBA,2,54,Yannick Nzosa,,,,,,,,,,,,,,,,,
2021,NBA,1,15,Corey Kispert,Gonzaga,162,4144,1566,443,190,.476,.389,.855,25.6,9.7,2.7,1.2,6.3,.073,-2.0,0.0
2020,NBA,1,9,Deni Avdija,,224,5588,1882,1241,486,.438,.316,.738,24.9,8.4,5.5,2.2,6.6,.057,-2.1,-0.1
2020,NBA,2,37,Vit Krejci (↳OKC),,59,855,223,127,74,.407,.311,.833,14.5,3.8,2.2,1.3,0.7,.042,-4.9,-0.6
2019,NBA,1,9,Rui Hachimura,Gonzaga,219,5843,2729,1082,283,.483,.354,.770,26.7,12.5,4.9,1.3,7.8,.064,-2.5,-0.7
2018,NBA,1,15,Troy Brown,Oregon,305,6009,1965,1160,452,.428,.350,.780,19.7,6.4,3.8,1.5,7.9,.063,-1.7,0.5
2018,NBA,2,44,Issuf Sanon,,,,,,,,,,,,,,,,,
2015,NBA,1,19,Jerian Grant (↳ATL ↳NYK),Notre Dame,279,4998,1692,530,805,.411,.323,.770,17.9,6.1,1.9,2.9,8.3,.080,-1.6,0.5
2015,NBA,2,49,Aaron White,Iowa,,,,,,,,,,,,,,,,
2014,NBA,2,46,Jordan Clarkson (↳LAL),Missouri,673,18561,10719,2257,1853,.440,.338,.826,27.6,15.9,3.4,2.8,23.6,.061,-0.6,6.3
2013,NBA,1,3,Otto Porter,Georgetown,518,13315,5400,2585,776,.477,.397,.797,25.7,10.4,5.0,1.5,36.7,.132,1.7,12.5
2013,NBA,2,38,Nate Wolters (↳PHI ↳MIL),South Dakota State,84,1575,461,185,209,.423,.261,.635,18.8,5.5,2.2,2.5,0.9,.028,-2.6,-0.2
2013,NBA,2,54,Arsalan Kazemi (↳PHI),Oregon,,,,,,,,,,,,,,,,
2012,NBA,1,3,Bradley Beal,Florida,698,24177,15443,2853,2983,.459,.372,.822,34.6,22.1,4.1,4.3,52.2,.104,1.7,22.5
2012,NBA,2,32,Tomáš Satoranský,,388,8617,2676,1117,1586,.468,.354,.820,22.2,6.9,2.9,4.1,17.9,.100,-0.9,2.4
2011,NBA,1,6,Jan Veselý,,162,2455,590,562,96,.521,.000,.408,15.2,3.6,3.5,0.6,4.0,.078,-2.6,-0.4
2011,NBA,1,18,Chris Singleton,Florida State,148,2605,612,472,92,.376,.319,.633,17.6,4.1,3.2,0.6,2.3,.042,-3.2,-0.8
2011,NBA,2,34,Shelvin Mack,Butler,456,8392,2997,894,1421,.423,.330,.731,18.4,6.6,2.0,3.1,10.3,.059,-1.9,0.1
2010,NBA,1,1,John Wall,Kentucky,647,22588,12088,2704,5735,.430,.322,.776,34.9,18.7,4.2,8.9,44.5,.094,2.2,24.1
2010,NBA,1,30,Lazar Hayward (↳MIN),Marquette,72,591,207,90,35,.347,.269,.767,8.2,2.9,1.3,0.5,0.2,.020,-4.2,-0.3
2010,NBA,2,35,Nemanja Bjelica (↳MIN),,449,9173,3412,2051,826,.466,.384,.759,20.4,7.6,4.6,1.8,20.0,.104,0.3,5.4
2009,NBA,2,32,Jermaine Taylor,Central Florida,65,786,351,108,48,.441,.284,.730,12.1,5.4,1.7,0.7,0.2,.014,-3.7,-0.3
2008,NBA,1,18,JaVale McGee,Nevada,872,14437,6782,4481,373,.579,.194,.605,16.6,7.8,5.1,0.4,43.3,.144,0.0,7.3
2008,NBA,2,47,Henry Walker,Kansas State,181,3016,1079,401,153,.446,.369,.760,16.7,6.0,2.2,0.8,5.0,.079,-1.8,0.2
2007,NBA,1,16,Nick Young,USC,720,16419,8194,1427,687,.418,.376,.836,22.8,11.4,2.0,1.0,18.6,.054,-2.2,-0.8
2007,NBA,2,47,Dominic McGuire,Fresno State,342,5348,939,1169,422,.419,.188,.658,15.6,2.7,3.4,1.2,4.1,.037,-2.1,-0.1
2006,NBA,1,18,Oleksiy Pecherov,,111,1044,438,266,20,.386,.290,.793,9.4,3.9,2.4,0.2,0.5,.025,-4.8,-0.7
2006,NBA,2,48,Vladimir Veremeenko,,,,,,,,,,,,,,,,,
2005,NBA,2,49,Andray Blatche,,564,12462,5706,3024,798,.467,.237,.725,22.1,10.1,5.4,1.4,19.2,.074,-0.8,3.8
2004,NBA,1,5,Devin Harris (↳DAL),Wisconsin,985,23963,10597,2151,3869,.432,.325,.796,24.3,10.8,2.2,3.9,54.9,.110,0.6,15.5
2004,NBA,2,32,Peter John Ramos,,6,20,11,4,0,.500,,.500,3.3,1.8,0.7,0.0,0.0,-0.108,-10.0,0.0
2003,NBA,1,10,Jarvis Hayes,Georgia,427,9898,3553,1330,459,.415,.356,.798,23.2,8.3,3.1,1.1,10.2,.049,-2.5,-1.3
2003,NBA,2,38,Steve Blake,Maryland,870,20823,5662,1816,3446,.401,.383,.779,23.9,6.5,2.1,4.0,29.1,.067,-1.2,4.2
2002,NBA,1,11,Jared Jeffries,Indiana,629,13579,3003,2563,798,.426,.250,.583,21.6,4.8,4.1,1.3,13.1,.046,-2.4,-1.5
