Year,Lg,Rd,Pk,Player,College,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1971,NBA,8,120,Charlie Davis,Wake Forest,144,2653,1287,219,319,.408,,.806,18.4,8.9,1.5,2.2,1.4,.026,-5.0,-0.1
1971,NBA,9,137,Rich Walker,Bowling Green,,,,,,,,,,,,,,,,
1971,NBA,10,153,Jim Meredith,Washington State,,,,,,,,,,,,,,,,
1971,NBA,11,169,Mike Casey,Kentucky,,,,,,,,,,,,,,,,
1971,NBA,12,183,Doug Hess,Toledo,,,,,,,,,,,,,,,,
1971,NBA,13,196,Bobby Jones,Drake University,,,,,,,,,,,,,,,,
1971,NBA,14,208,Bubbles Harris,Indiana,,,,,,,,,,,,,,,,
1971,NBA,15,217,Larry Baker,Wittenberg University,,,,,,,,,,,,,,,,
1971,NBA,16,225,Tyree Vance,University of Wisconsin-LaCrosse,,,,,,,,,,,,,,,,
1970,NBA,1,7,John Johnson,Iowa,869,25681,11200,4778,3285,.446,,.779,29.6,12.9,5.5,3.8,37.1,.069,-0.8,5.4
1970,NBA,2,26,Dave Sorenson,Ohio State,213,3857,1734,997,280,.442,,.778,18.1,8.1,4.7,1.3,5.4,.067,,
1970,NBA,3,41,Surry Oliver,Stephen F. Austin,,,,,,,,,,,,,,,,
1970,NBA,4,60,Glenn Vidnovic,Iowa,,,,,,,,,,,,,,,,
1970,NBA,5,75,Wayne Sokolowski,Ashland University,,,,,,,,,,,,,,,,
1970,NBA,6,94,Joe Cooke,Indiana,73,725,316,114,93,.393,,.814,9.9,4.3,1.6,1.3,-0.4,-0.025,,
1970,NBA,7,109,Narvis Anderson,Stephen F. Austin,,,,,,,,,,,,,,,,
1970,NBA,8,128,Walter Robertson,Loyola Chicago,,,,,,,,,,,,,,,,
1970,NBA,9,143,Tom Lagodich,Kent State University,,,,,,,,,,,,,,,,
1970,NBA,10,162,Ken Johnson,Indiana,,,,,,,,,,,,,,,,
1970,NBA,11,175,Dave Schneider,Wayne State College,,,,,,,,,,,,,,,,
1970,NBA,12,189,Oliver Taylor,Houston,,,,,,,,,,,,,,,,
1970,NBA,13,198,Kevin Wilson,Ashland University,,,,,,,,,,,,,,,,
1970,NBA,14,209,Don Tomlinson,Missouri,,,,,,,,,,,,,,,,
1970,NBA,15,217,Rick Wanamaker,Drake University,,,,,,,,,,,,,,,,
1970,NBA,16,227,Stephen Wilson,Hanover College,,,,,,,,,,,,,,,,
1970,NBA,17,231,Rich Peterson,Concordia College,,,,,,,,,,,,,,,,
1970,NBA,18,236,Emmanuel Cannon,Grambling State University,,,,,,,,,,,,,,,,
1970,NBA,19,238,Allen Waller,Saint Mary of the Plains College,,,,,,,,,,,,,,,,
