Year,Lg,Rd,Pk,Player,College,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1983,NBA,1,17,Leo Rautins,Syracuse,32,208,48,35,32,.350,,.600,6.5,1.5,1.1,1.0,-0.1,-0.030,-4.6,-0.2
1983,NBA,2,47,Ken Lyons,University of North Texas,,,,,,,,,,,,,,,,
1983,NBA,3,64,Claude Riley,Texas A&M,,,,,,,,,,,,,,,,
1983,NBA,3,70,Dan Ruland,James Madison University,,,,,,,,,,,,,,,,
1983,NBA,4,74,Kalpatrick Wells,Mississippi State,,,,,,,,,,,,,,,,
1983,NBA,4,93,Craig Robinson,Princeton,,,,,,,,,,,,,,,,
1983,NBA,5,116,Mike Milligan,Tennessee State,,,,,,,,,,,,,,,,
1983,NBA,6,139,Sedale Threatt,West Virginia Tech,951,22436,9327,1709,3613,.485,.293,.815,23.6,9.8,1.8,3.8,48.0,.103,-0.1,10.7
1983,NBA,7,162,Tony Bruin,Syracuse,,,,,,,,,,,,,,,,
1983,NBA,8,184,Gordon Austin,American University,,,,,,,,,,,,,,,,
1983,NBA,9,206,Charles Fisher,James Madison University,,,,,,,,,,,,,,,,
1982,NBA,1,22,Mark McNamara,California,278,2707,980,827,77,.512,,.548,9.7,3.5,3.0,0.3,2.8,.049,-4.7,-2.0
1982,NBA,2,36,J.J. Anderson,Bradley,157,1970,751,439,110,.465,.000,.558,12.5,4.8,2.8,0.7,2.7,.065,-1.9,0.0
1982,NBA,2,45,Russ Schoene,Chattanooga,290,3548,1491,735,175,.435,.335,.751,12.2,5.1,2.5,0.6,4.5,.061,-3.4,-1.3
1982,NBA,3,68,Dale Solomon,Virginia Tech,,,,,,,,,,,,,,,,
1982,NBA,4,91,Bruce Atkins,Duquesne,,,,,,,,,,,,,,,,
1982,NBA,5,114,Donald Mason,Fresno State,,,,,,,,,,,,,,,,
1982,NBA,6,137,Kevin Boyle,Iowa,,,,,,,,,,,,,,,,
1982,NBA,7,160,Keith Hilliard,Missouri State,,,,,,,,,,,,,,,,
1982,NBA,8,183,Donald Seals,Jackson State University,,,,,,,,,,,,,,,,
1982,NBA,9,204,George Melton,Cheyney (PA),,,,,,,,,,,,,,,,
1982,NBA,10,224,Randy Burkert,Drexel,,,,,,,,,,,,,,,,
1981,NBA,1,22,Franklin Edwards,Cleveland State University,296,4436,1802,300,774,.449,.030,.795,15.0,6.1,1.0,2.6,3.9,.043,-1.9,0.1
1981,NBA,2,46,Vernon Smith,Texas A&M,,,,,,,,,,,,,,,,
1981,NBA,3,68,Ernest Graham,Maryland,,,,,,,,,,,,,,,,
1981,NBA,4,92,Rynn Wright,Texas A&M,,,,,,,,,,,,,,,,
1981,NBA,5,114,Steve Craig,BYU,,,,,,,,,,,,,,,,
1981,NBA,6,138,Michael Thomas,North Park University,,,,,,,,,,,,,,,,
1981,NBA,7,160,John Crawford,Kansas,,,,,,,,,,,,,,,,
1981,NBA,8,183,Frank Gilroy,St. John's,,,,,,,,,,,,,,,,
1981,NBA,9,202,Ron Wister,Temple,,,,,,,,,,,,,,,,
1981,NBA,10,223,Pete Mullenberg,University of Delaware,,,,,,,,,,,,,,,,
1980,NBA,1,8,Andrew Toney,Louisiana,468,12608,7458,1009,1965,.500,.342,.797,26.9,15.9,2.2,4.2,26.9,.103,-0.6,4.4
1980,NBA,1,21,Monti Davis,Tennessee State,2,10,3,4,0,.200,,.200,5.0,1.5,2.0,0.0,-0.1,-0.311,-5.1,0.0
1980,NBA,2,44,Clyde Austin,NC State,,,,,,,,,,,,,,,,
1980,NBA,3,67,Reggie Gaines,Winston-Salem State,,,,,,,,,,,,,,,,
1980,NBA,4,85,Billy Bryant,Western Kentucky,,,,,,,,,,,,,,,,
1980,NBA,4,90,Harold Hubbard,Savannah State University,,,,,,,,,,,,,,,,
1980,NBA,5,113,Jim Swaney,Toledo,,,,,,,,,,,,,,,,
1980,NBA,6,136,Donald Cooper,Saint Augustine's College,,,,,,,,,,,,,,,,
1980,NBA,7,159,Richard Smith,Weber State,,,,,,,,,,,,,,,,
1980,NBA,8,177,Martin Lemelle,Grambling State University,,,,,,,,,,,,,,,,
1980,NBA,9,198,Luke Griffin,Saint Joseph's,,,,,,,,,,,,,,,,
