Year,Lg,Rd,Pk,Player,College,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1984,NBA,6,139,Steve Carfino,Iowa,,,,,,,,,,,,,,,,
1984,NBA,7,162,Mark Van Valkenburg,Framingham State College,,,,,,,,,,,,,,,,
1984,NBA,8,184,Champ Godbolt,Holy Cross,,,,,,,,,,,,,,,,
1984,NBA,9,206,Joe Dickson,Merrimack College,,,,,,,,,,,,,,,,
1984,NBA,10,228,Dan Trant,Clark University,,,,,,,,,,,,,,,,
1983,NBA,1,21,Greg Kite,BYU,680,10080,1717,2607,345,.438,.167,.486,14.8,2.5,3.8,0.5,5.6,.027,-4.6,-6.7
1983,NBA,3,52,Winfred King,East Tennessee State University,,,,,,,,,,,,,,,,
1983,NBA,3,68,Craig Robinson,Virginia,,,,,,,,,,,,,,,,
1983,NBA,4,91,Carlos Clark,Ole Miss,93,689,223,86,65,.407,.000,.803,7.4,2.4,0.9,0.7,0.6,.044,-2.3,0.0
1983,NBA,5,114,Bob Reitz,Stonehill College,,,,,,,,,,,,,,,,
1983,NBA,6,137,Paul Atkins,Dallas Baptist University,,,,,,,,,,,,,,,,
1983,NBA,7,160,Ron Jackson,Providence,,,,,,,,,,,,,,,,
1983,NBA,8,183,Trent Johnson,Pitt,,,,,,,,,,,,,,,,
1983,NBA,9,205,John Rice,University of Massachusetts Boston,,,,,,,,,,,,,,,,
1983,NBA,10,226,Andy Kupec,Bentley College,,,,,,,,,,,,,,,,
1982,NBA,1,23,Darren Tillis,Cleveland State University,124,1256,425,314,42,.423,.000,.626,10.1,3.4,2.5,0.3,0.9,.036,-4.4,-0.8
1982,NBA,2,46,Tony Guy,Kansas,,,,,,,,,,,,,,,,
1982,NBA,3,69,Perry Moss,Northeastern University,136,1710,536,210,198,.415,.174,.722,12.6,3.9,1.5,1.5,0.9,.025,-2.6,-0.3
1982,NBA,4,92,Greg Stewart,Tulsa,,,,,,,,,,,,,,,,
1982,NBA,5,115,William Brown,Saint Peter's College,,,,,,,,,,,,,,,,
1982,NBA,6,138,John Schweitz,Richmond,22,117,57,22,18,.333,.000,.700,5.3,2.6,1.0,0.8,-0.5,-0.207,-11.6,-0.3
1982,NBA,7,161,Phil Collins,West Virginia,,,,,,,,,,,,,,,,
1982,NBA,8,184,Ed Spriggs,Georgetown,,,,,,,,,,,,,,,,
1982,NBA,9,205,Panagiotis Giannakis,,,,,,,,,,,,,,,,,
1982,NBA,10,225,Landon Turner,Indiana,,,,,,,,,,,,,,,,
1981,NBA,1,23,Charles Bradley,Wyoming,110,910,347,119,55,.416,.000,.585,8.3,3.2,1.1,0.5,0.3,.016,-3.4,-0.4
1981,NBA,2,25,Tracy Jackson,Notre Dame,129,1797,694,243,132,.463,.154,.749,13.9,5.4,1.9,1.0,2.4,.064,-1.5,0.2
1981,NBA,2,31,Danny Ainge,BYU,1042,27755,11964,2768,4199,.469,.378,.846,26.6,11.5,2.7,4.0,71.5,.124,1.1,21.9
1981,NBA,3,69,John Johnson,Michigan,,,,,,,,,,,,,,,,
1981,NBA,4,91,Stanley Williams,La Salle,,,,,,,,,,,,,,,,
1981,NBA,5,115,Glen Grunwald,Indiana,,,,,,,,,,,,,,,,
1981,NBA,6,137,Steve Waite,Iowa,,,,,,,,,,,,,,,,
1981,NBA,7,161,Tom Seaman,Holy Cross,,,,,,,,,,,,,,,,
1981,NBA,8,182,George Morrow,Creighton,,,,,,,,,,,,,,,,
1981,NBA,9,203,Greg McCray,VCU,,,,,,,,,,,,,,,,
1981,NBA,10,222,Kenny Matthews,NC State,,,,,,,,,,,,,,,,
1980,NBA,1,3,Kevin McHale,Minnesota,971,30118,17335,7122,1670,.554,.261,.798,31.0,17.9,7.3,1.7,113.0,.180,2.5,34.3
