Year,Lg,Rd,Pk,Player,College,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1952,NBA,13,,Bob Schneider,Arizona,,,,,,,,,,,,,,,,
1952,NBA,14,,Gene Smith,Huron University,,,,,,,,,,,,,,,,
1952,NBA,15,,Gene Smith,Xavier,,,,,,,,,,,,,,,,
1952,NBA,16,,Homer Spain,Union University,,,,,,,,,,,,,,,,
1952,NBA,17,,John Wallisa,Memphis,,,,,,,,,,,,,,,,
1951,NBA,1T,10,Whitey Skoog,Minnesota,341,9193,2800,1133,903,.388,,.799,27.0,8.2,3.3,2.6,14.3,.075,,
1951,NBA,2,20,Lew Hitch,Kansas State,414,8364,2075,2183,499,.376,,.674,20.2,5.0,5.3,1.2,15.1,.087,,
1951,NBA,3,30,Bob Payne,Oregon State,,,,,,,,,,,,,,,,
1951,NBA,4,40,Gale McArthur,Oklahoma State,,,,,,,,,,,,,,,,
1951,NBA,5,50,Leo VanderKuy,Michigan,,,,,,,,,,,,,,,,
1951,NBA,6,60,Deward Dopson,Arkansas Tech University,,,,,,,,,,,,,,,,
1951,NBA,7,70,Ed Head,Kansas State,,,,,,,,,,,,,,,,
1950,NBA,1,11,Kevin O'Shea,Notre Dame,174,2368,911,402,358,.337,,.680,21.3,5.2,2.3,2.1,3.8,.034,,
1950,NBA,2,23,Hal Haskins,Hamline University,,,,,,,,,,,,,,,,
1950,NBA,3,35,Howie Williams,Purdue,,,,,,,,,,,,,,,,
1950,NBA,4,47,Bud Grant,Minnesota,96,,249,115,90,.318,,.590,,2.6,1.9,0.9,1.1,,,
1950,NBA,5,59,Ed Beach,West Virginia,12,,22,25,3,.211,,.667,,1.8,2.1,0.3,-0.3,,,
1950,NBA,6,71,Wayne Glasgow,Oklahoma,,,,,,,,,,,,,,,,
1950,NBA,7,83,Joe Hutton,Hamline University,120,723,302,187,115,.331,,.690,12.1,2.5,1.6,1.0,2.2,.102,,
1950,NBA,8,95,Nate Benson,Wisconsin-River Falls,,,,,,,,,,,,,,,,
1950,NBA,9,107,Jim Reilly,Swarthmore College,,,,,,,,,,,,,,,,
1950,NBA,10,117,Andy Butchko,Purdue,,,,,,,,,,,,,,,,
1949,BAA,1T,11,Vern Mikkelsen,Hamline University,699,18443,10063,5940,1515,.403,,.766,32.5,14.4,9.4,2.2,83.4,.170,,
1949,BAA,2,23,Bob Harrison,Michigan,615,12926,4418,1358,1672,.352,,.693,26.9,7.2,2.5,2.7,15.0,.031,,
1949,BAA,3,,Slater Martin,Texas,745,21889,7337,2302,3160,.364,,.762,35.9,9.8,3.4,4.2,47.5,.087,,
1949,BAA,4,,Paul Walther,Tennessee,370,7258,2838,1168,974,.362,,.708,28.6,7.7,3.7,2.6,20.3,.107,,
1948,BAA,1,9,Chuck Hanger,California,,,,,,,,,,,,,,,,
1948,BAA,2,,Johnny Orr,Beloit College,34,,92,,20,.339,,.857,,2.7,,0.6,-0.1,,,
1948,BAA,3,,Arnie Ferrin,Utah,178,,1037,271,278,.332,,.686,,5.8,4.0,1.6,7.6,,,
1948,BAA,4,,Earl Gardner,DePauw University,50,,89,,19,.376,,.464,,1.8,,0.4,0.7,,,
1948,BAA,5,,Dee Gibson,Western Kentucky,44,,281,,126,.314,,.718,,6.4,,2.9,2.7,,,
1948,BAA,6,,Ken Jastrow,Denver,,,,,,,,,,,,,,,,
1948,BAA,7,,Cliff Crandall,Oregon State,,,,,,,,,,,,,,,,
1948,BAA,8,,Bob Lowther,LSU,,,,,,,,,,,,,,,,
1948,BAA,9,,Junior Skogland,Gustavus Adolphus,,,,,,,,,,,,,,,,
1948,BAA,10,,Quentin Stinson,Southern Illinois,,,,,,,,,,,,,,,,
