Year,Lg,Rd,Pk,Player,College,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1972,NBA,6,84,Terry Benton,Wichita State,,,,,,,,,,,,,,,,
1972,NBA,7,101,Bruce Anderson,Arizona,,,,,,,,,,,,,,,,
1972,NBA,8,117,Ben Kelso,Central Michigan University,46,298,85,31,18,.365,,.682,6.5,1.8,0.7,0.4,0.0,.000,-4.9,-0.2
1972,NBA,9,133,Jesse Mangham,Ferris State University,,,,,,,,,,,,,,,,
1972,NBA,10,146,Kent Hollenbeck,Kentucky,,,,,,,,,,,,,,,,
1971,NBA,1,11,Curtis Rowe,UCLA,590,18277,6873,4264,932,.482,,.701,31.0,11.6,7.2,1.6,34.1,.090,-1.0,3.2
1971,NBA,2,29,Isaiah Wilson,University of Baltimore,48,322,167,47,41,.356,,.732,6.7,3.5,1.0,0.9,-0.5,-0.074,,
1971,NBA,3,45,Marv Roberts,Utah State University,28,209,58,25,19,.355,,.667,7.5,2.1,0.9,0.7,-0.2,-0.051,-6.3,-0.3
1971,NBA,4,62,Jarrett Durham,Duquesne,,,,,,,,,,,,,,,,
1971,NBA,5,79,Vincent White,Savannah State University,,,,,,,,,,,,,,,,
1971,NBA,6,96,Jim Larranaga,Providence,,,,,,,,,,,,,,,,
1971,NBA,7,113,Steve Kelly,BYU,,,,,,,,,,,,,,,,
1971,NBA,8,130,Wayne Jones,Niagara University,,,,,,,,,,,,,,,,
1971,NBA,9,146,Paul Botts,Central Michigan University,,,,,,,,,,,,,,,,
1971,NBA,10,162,Steve Butcher,Pikeville College,,,,,,,,,,,,,,,,
1971,NBA,11,177,Larry Saunders,Duke,,,,,,,,,,,,,,,,
1971,NBA,12,190,Bob Horn,Drake University,,,,,,,,,,,,,,,,
1971,NBA,13,202,Willie Roberson,Wyoming,,,,,,,,,,,,,,,,
1971,NBA,14,212,Art Davis,Johnson C. Smith University,,,,,,,,,,,,,,,,
1971,NBA,15,221,James Fleming,Alcorn State,,,,,,,,,,,,,,,,
1971,NBA,16,228,Fred Smiley,Davenport University,,,,,,,,,,,,,,,,
1971,NBA,17,232,Leroy Jenkins,Davenport University,,,,,,,,,,,,,,,,
1971,NBA,18,235,Ike Bundy,Detroit Institute of Technology,,,,,,,,,,,,,,,,
